Date,Strike,Type,T,Mid,S,F,r,iv
2023-09-15,4725,Call,0.085,1.62500011920929,4458.15,4453.382227994656,0.0,0.1073974105965459
2023-09-15,4730,Call,0.085,1.5,4458.15,4453.382227994656,0.0,0.10751866295300587
2023-09-15,4735,Call,0.085,1.375,4458.15,4453.382227994656,0.0,0.1075377464828587
2023-09-15,4740,Call,0.085,1.249999821186065,4458.15,4453.382227994656,0.0,0.10742894484135547
2023-09-15,4745,Call,0.085,1.17499995231628,4458.15,4453.382227994656,0.0,0.10789678311179063
2023-09-15,4750,Call,0.085,1.0749999880790702,4458.15,4453.382227994656,0.0,0.10791561970781036
2023-09-15,4755,Call,0.085,1.0000001788139359,4458.15,4453.382227994656,0.0,0.1082148228329739
2023-09-15,4760,Call,0.085,0.925000011920929,4458.15,4453.382227994656,0.0,0.10842638251723617
2023-09-15,4765,Call,0.085,0.8499999940395355,4458.15,4453.382227994656,0.0,0.10853985379313418
2023-09-15,4770,Call,0.085,0.7999999821186066,4458.15,4453.382227994656,0.0,0.10902854633162776
2023-09-15,4775,Call,0.085,0.7249999940395355,4458.15,4453.382227994656,0.0,0.1089417004953355
2023-09-15,4780,Call,0.085,0.6500000059604645,4458.15,4453.382227994656,0.0,0.10871334465128643
2023-09-15,4785,Call,0.085,0.625,4458.15,4453.382227994656,0.0,0.10951786992149791
2023-09-15,4790,Call,0.085,0.5999999940395355,4458.15,4453.382227994656,0.0,0.11029189680831304
2023-09-15,4795,Call,0.085,0.5499999821186065,4458.15,4453.382227994656,0.0,0.11039546482946078
2023-09-15,4800,Call,0.085,0.5250000059604645,4458.15,4453.382227994656,0.0,0.11107789148444239
2023-09-15,4805,Call,0.085,0.4750000089406965,4458.15,4453.382227994656,0.0,0.11100685332793017
2023-09-15,4810,Call,0.085,0.45000000298023246,4458.15,4453.382227994656,0.0,0.11157940358667168
2023-09-15,4815,Call,0.085,0.424999997019768,4458.15,4453.382227994656,0.0,0.1121065776697442
2023-09-15,4820,Call,0.085,0.375,4458.15,4453.382227994656,0.0,0.11167623056502764
2023-09-15,4825,Call,0.085,0.375,4458.15,4453.382227994656,0.0,0.11295751899072834
2023-09-15,4830,Call,0.085,0.350000023841858,4458.15,4453.382227994656,0.0,0.11330950262449482
2023-09-15,4835,Call,0.085,0.325000002980232,4458.15,4453.382227994656,0.0,0.11359354241592123
2023-09-15,4840,Call,0.085,0.30000000447034797,4458.15,4453.382227994656,0.0,0.11380152912130109
2023-09-15,4845,Call,0.085,0.274999998509884,4458.15,4453.382227994656,0.0,0.11392345272147306
2023-09-15,4850,Call,0.085,0.274999976158142,4458.15,4453.382227994656,0.0,0.11515451120119143
2023-09-15,4855,Call,0.085,0.2499999701976775,4458.15,4453.382227994656,0.0,0.11516474680475611
2023-09-15,4860,Call,0.085,0.25,4458.15,4453.382227994656,0.0,0.11638007381769865
2023-09-15,4870,Call,0.085,0.2250000089406965,4458.15,4453.382227994656,0.0,0.11746023812715897
2023-09-15,4875,Call,0.085,0.2250000089406965,4458.15,4453.382227994656,0.0,0.1186567279074792
2023-09-15,4880,Call,0.085,0.19999998807907104,4458.15,4453.382227994656,0.0,0.11837145780708759
2023-09-15,4890,Call,0.085,0.175000000745058,4458.15,4453.382227994656,0.0,0.11908212653692651
2023-09-15,4900,Call,0.085,0.17499998211860654,4458.15,4453.382227994656,0.0,0.12140325761217363
2023-09-15,4910,Call,0.085,0.15000000037252906,4458.15,4453.382227994656,0.0,0.1218316667962615
2023-09-15,4920,Call,0.085,0.15000000037252906,4458.15,4453.382227994656,0.0,0.12410580597874234
2023-09-15,4925,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.12306774492806884
2023-09-15,4930,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.12418327837477196
2023-09-15,4940,Call,0.085,0.12499999441206455,4458.15,4453.382227994656,0.0,0.12640796442826943
2023-09-15,4950,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.12862424810881748
2023-09-15,4960,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.130832247130179
2023-09-15,4970,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.1330320779069558
2023-09-15,4975,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.13412896530018759
2023-09-15,4980,Call,0.085,0.12500000186264504,4458.15,4453.382227994656,0.0,0.13522385228726105
2023-09-15,5000,Call,0.085,0.10000000335276105,4458.15,4453.382227994656,0.0,0.1366830331556864
2023-10-23,1600,Put,0.189,0.12500000186264504,4458.15,4473.897131174282,0.0,0.7262802046065034
2023-10-23,1700,Put,0.189,0.175000000745058,4458.15,4473.897131174282,0.0,0.7029470209743309
2023-10-23,1800,Put,0.189,0.2000000067055225,4458.15,4473.897131174282,0.0,0.6702512184922501
2023-10-23,1900,Put,0.189,0.25,4458.15,4473.897131174282,0.0,0.6438617332687738
2023-10-23,2000,Put,0.189,0.325000002980232,4458.15,4473.897131174282,0.0,0.6209136292600848
2023-10-23,2100,Put,0.189,0.375,4458.15,4473.897131174282,0.0,0.5925545282393059
2023-10-23,2200,Put,0.189,0.4750000089406965,4458.15,4473.897131174282,0.0,0.5702583411625531
2023-10-23,2300,Put,0.189,0.574999988079071,4458.15,4473.897131174282,0.0,0.5464442142837876
2023-10-23,2400,Put,0.189,0.7249999940395355,4458.15,4473.897131174282,0.0,0.5255905787832555
2023-10-23,2450,Put,0.189,0.824999988079071,4458.15,4473.897131174282,0.0,0.5160524973540741
2023-10-23,2500,Put,0.189,0.925000011920929,4458.15,4473.897131174282,0.0,0.5059450524538451
2023-10-23,2550,Put,0.189,1.0500000119209298,4458.15,4473.897131174282,0.0,0.4966462268706883
2023-10-23,2600,Put,0.189,1.1750000119209298,4458.15,4473.897131174282,0.0,0.4867276144049823
2023-10-23,2650,Put,0.189,1.3249999880790702,4458.15,4473.897131174282,0.0,0.47735248052019574
2023-10-23,2700,Put,0.189,1.4499999880790702,4458.15,4473.897131174282,0.0,0.4664858608143349
2023-10-23,2750,Put,0.189,1.62499988079071,4458.15,4473.897131174282,0.0,0.45700998278372623
2023-10-23,2775,Put,0.189,1.67499995231628,4458.15,4473.897131174282,0.0,0.4508777378693242
2023-10-23,2800,Put,0.189,1.77500003576279,4458.15,4473.897131174282,0.0,0.44625640562129204
2023-10-23,2825,Put,0.189,1.875,4458.15,4473.897131174282,0.0,0.4414882858642809
2023-10-23,2850,Put,0.189,1.97499996423721,4458.15,4473.897131174282,0.0,0.4365893136867382
2023-10-23,2875,Put,0.189,2.075000047683715,4458.15,4473.897131174282,0.0,0.43157319558806506
2023-10-23,2900,Put,0.189,2.174999952316285,4458.15,4473.897131174282,0.0,0.4264517883993678
2023-10-23,2925,Put,0.189,2.27500009536743,4458.15,4473.897131174282,0.0,0.42123543425073734
2023-10-23,2950,Put,0.189,2.424999952316285,4458.15,4473.897131174282,0.0,0.41705361299074867
2023-10-23,2975,Put,0.189,2.5249999761581448,4458.15,4473.897131174282,0.0,0.41162573195205077
2023-10-23,3000,Put,0.189,2.625,4458.15,4473.897131174282,0.0,0.406130019636788
2023-10-23,3025,Put,0.189,2.77500009536743,4458.15,4473.897131174282,0.0,0.401546999928499
2023-10-23,3050,Put,0.189,2.90000009536743,4458.15,4473.897131174282,0.0,0.3963377679142323
2023-10-23,3075,Put,0.189,3.049999952316285,4458.15,4473.897131174282,0.0,0.3915020920501141
2023-10-23,3100,Put,0.189,3.1999999284744254,4458.15,4473.897131174282,0.0,0.3865466540894125
2023-10-23,3125,Put,0.189,3.3500000238418597,4458.15,4473.897131174282,0.0,0.38148218074841
2023-10-23,3150,Put,0.189,3.50000023841858,4458.15,4473.897131174282,0.0,0.37631804400854796
2023-10-23,3175,Put,0.189,3.6499999761581403,4458.15,4473.897131174282,0.0,0.3710624598191421
2023-10-23,3200,Put,0.189,3.8500000238418597,4458.15,4473.897131174282,0.0,0.36642425732035944
2023-10-23,3225,Put,0.189,4.0,4458.15,4473.897131174282,0.0,0.36097813160528053
2023-10-23,3250,Put,0.189,4.200000047683715,4458.15,4473.897131174282,0.0,0.35610282740631394
2023-10-23,3275,Put,0.189,4.400000095367435,4458.15,4473.897131174282,0.0,0.3511077499219891
2023-10-23,3300,Put,0.189,4.65000009536743,4458.15,4473.897131174282,0.0,0.3465830378892695
2023-10-23,3325,Put,0.189,4.84999990463257,4458.15,4473.897131174282,0.0,0.3413509178930188
2023-10-23,3350,Put,0.189,5.049999952316285,4458.15,4473.897131174282,0.0,0.3360259576700912
2023-10-23,3375,Put,0.189,5.299999952316285,4458.15,4473.897131174282,0.0,0.3311217707229656
2023-10-23,3400,Put,0.189,5.549999952316285,4458.15,4473.897131174282,0.0,0.32609322834371085
2023-10-23,3425,Put,0.189,5.84999990463257,4458.15,4473.897131174282,0.0,0.32140984380532006
2023-10-23,3450,Put,0.189,6.100000143051145,4458.15,4473.897131174282,0.0,0.31613896243021233
2023-10-23,3460,Put,0.189,6.200000047683715,4458.15,4473.897131174282,0.0,0.31400250575533695
2023-10-23,3470,Put,0.189,6.34999990463257,4458.15,4473.897131174282,0.0,0.31227435223583455
2023-10-23,3475,Put,0.189,6.399999856948855,4458.15,4473.897131174282,0.0,0.31118915417593096
2023-10-23,3480,Put,0.189,6.5,4458.15,4473.897131174282,0.0,0.31051501156787803
2023-10-23,3490,Put,0.189,6.55000019073486,4458.15,4473.897131174282,0.0,0.30791165966292927
2023-10-23,3500,Put,0.189,6.75,4458.15,4473.897131174282,0.0,0.3065094397421363
2023-10-23,3510,Put,0.189,6.84999990463257,4458.15,4473.897131174282,0.0,0.30427970697105833
2023-10-23,3520,Put,0.189,6.94999980926514,4458.15,4473.897131174282,0.0,0.30203667200488293
2023-10-23,3525,Put,0.189,7.100000143051145,4458.15,4473.897131174282,0.0,0.3016724766009252
2023-10-23,3530,Put,0.189,7.099999904632565,4458.15,4473.897131174282,0.0,0.30015947121822084
2023-10-23,3540,Put,0.189,7.299999952316285,4458.15,4473.897131174282,0.0,0.29862585748848475
2023-10-23,3550,Put,0.189,7.400000095367435,4458.15,4473.897131174282,0.0,0.29632705715260577
2023-10-23,3560,Put,0.189,7.600000143051145,4458.15,4473.897131174282,0.0,0.29472907873725096
2023-10-23,3570,Put,0.189,7.75,4458.15,4473.897131174282,0.0,0.29274463616826996
2023-10-23,3575,Put,0.189,7.799999713897705,4458.15,4473.897131174282,0.0,0.29157103539750284
2023-10-23,3580,Put,0.189,7.85000014305115,4458.15,4473.897131174282,0.0,0.2903946604845872
2023-10-23,3590,Put,0.189,8.05000019073486,4458.15,4473.897131174282,0.0,0.2887069177768384
2023-10-23,3600,Put,0.189,8.300000190734865,4458.15,4473.897131174282,0.0,0.2873111113828107
2023-10-23,3610,Put,0.189,8.400000095367435,4458.15,4473.897131174282,0.0,0.28490409614165974
2023-10-23,3620,Put,0.189,8.55000019073486,4458.15,4473.897131174282,0.0,0.2828102480865792
2023-10-23,3625,Put,0.189,8.699999809265135,4458.15,4473.897131174282,0.0,0.28222116198302055
2023-10-23,3630,Put,0.189,8.75,4458.15,4473.897131174282,0.0,0.2809994134927156
2023-10-23,3640,Put,0.189,8.94999980926514,4458.15,4473.897131174282,0.0,0.2791570023227978
2023-10-23,3650,Put,0.189,9.199999809265135,4458.15,4473.897131174282,0.0,0.27758060181278704
2023-10-23,3660,Put,0.189,9.35000038146973,4458.15,4473.897131174282,0.0,0.27538121804842786
2023-10-23,3670,Put,0.189,9.599999904632565,4458.15,4473.897131174282,0.0,0.2737345728038725
2023-10-23,3675,Put,0.189,9.75,4458.15,4473.897131174282,0.0,0.2730367917670143
2023-10-23,3680,Put,0.189,9.800000190734849,4458.15,4473.897131174282,0.0,0.271769290520675
2023-10-23,3690,Put,0.189,10.000000000000021,4458.15,4473.897131174282,0.0,0.2697768104437002
2023-10-23,3700,Put,0.189,10.25,4458.15,4473.897131174282,0.0,0.2680260047696856
2023-10-23,3710,Put,0.189,10.5,4458.15,4473.897131174282,0.0,0.26623861131430665
2023-10-23,3720,Put,0.189,10.699999809265151,4458.15,4473.897131174282,0.0,0.26415874541359835
2023-10-23,3725,Put,0.189,10.9000000953674,4458.15,4473.897131174282,0.0,0.26361828629206363
2023-10-23,3730,Put,0.189,11.0,4458.15,4473.897131174282,0.0,0.2625584722979098
2023-10-23,3740,Put,0.189,11.300000190734849,4458.15,4473.897131174282,0.0,0.26091376712915487
2023-10-23,3750,Put,0.189,11.5500001907349,4458.15,4473.897131174282,0.0,0.2589855895293754
2023-10-23,3760,Put,0.189,11.800000190734849,4458.15,4473.897131174282,0.0,0.2570258813109781
2023-10-23,3770,Put,0.189,12.0999999046326,4458.15,4473.897131174282,0.0,0.2552666723967126
2023-10-23,3775,Put,0.189,12.25,4458.15,4473.897131174282,0.0,0.25437223158216865
2023-10-23,3780,Put,0.189,12.4000000953674,4458.15,4473.897131174282,0.0,0.2534680954483013
2023-10-23,3790,Put,0.189,12.699999809265151,4458.15,4473.897131174282,0.0,0.2516312919974725
2023-10-23,3800,Put,0.189,13.0,4458.15,4473.897131174282,0.0,0.24975732979205295
2023-10-23,3810,Put,0.189,13.34999990463255,4458.15,4473.897131174282,0.0,0.24805942251276566
2023-10-23,3820,Put,0.189,13.699999809265151,4458.15,4473.897131174282,0.0,0.24631739551527396
2023-10-23,3825,Put,0.189,13.84999990463255,4458.15,4473.897131174282,0.0,0.24532761891427451
2023-10-23,3830,Put,0.189,14.0499997138977,4458.15,4473.897131174282,0.0,0.24453257010814933
2023-10-23,3840,Put,0.189,14.4000000953674,4458.15,4473.897131174282,0.0,0.24270616921686175
2023-10-23,3850,Put,0.189,14.75,4458.15,4473.897131174282,0.0,0.2408393175349143
2023-10-23,3860,Put,0.189,15.15000009536745,4458.15,4473.897131174282,0.0,0.2391235303392856
2023-10-23,3870,Put,0.189,15.5499997138977,4458.15,4473.897131174282,0.0,0.23736135063025632
2023-10-23,3875,Put,0.189,15.75000286102295,4458.15,4473.897131174282,0.0,0.23646329151968856
2023-10-23,3880,Put,0.189,15.950001716613748,4458.15,4473.897131174282,0.0,0.23555410338351201
2023-10-23,3890,Put,0.189,16.45000267028805,4458.15,4473.897131174282,0.0,0.23405936151011705
2023-10-23,3900,Put,0.189,16.89999866485595,4458.15,4473.897131174282,0.0,0.232332324781103
2023-10-23,3910,Put,0.189,17.29999732971195,4458.15,4473.897131174282,0.0,0.2303861434721944
2023-10-23,3920,Put,0.189,17.8000001907349,4458.15,4473.897131174282,0.0,0.2287334193173451
2023-10-23,3925,Put,0.189,18.049995422363303,4458.15,4473.897131174282,0.0,0.22788688692380188
2023-10-23,3930,Put,0.189,18.3000001907349,4458.15,4473.897131174282,0.0,0.22702721454027472
2023-10-23,3940,Put,0.189,18.799998283386252,4458.15,4473.897131174282,0.0,0.22526905162974253
2023-10-23,3950,Put,0.189,19.39999866485595,4458.15,4473.897131174282,0.0,0.22377231737604397
2023-10-23,3960,Put,0.189,19.899999618530252,4458.15,4473.897131174282,0.0,0.22190782006866186
2023-10-23,3970,Put,0.189,20.4000015258789,4458.15,4473.897131174282,0.0,0.21999541672979384
2023-10-23,3975,Put,0.189,20.6999998092651,4458.15,4473.897131174282,0.0,0.2191694490666357
2023-10-23,3980,Put,0.189,20.99999713897705,4458.15,4473.897131174282,0.0,0.21832876065344514
2023-10-23,3990,Put,0.189,21.600000381469748,4458.15,4473.897131174282,0.0,0.21660406116734077
2023-10-23,4000,Put,0.189,22.3499984741211,4458.15,4473.897131174282,0.0,0.21524212705766246
2023-10-23,4010,Put,0.189,22.9000015258789,4458.15,4473.897131174282,0.0,0.21326023778117092
2023-10-23,4020,Put,0.189,23.5500030517578,4458.15,4473.897131174282,0.0,0.21149823301216958
2023-10-23,4025,Put,0.189,23.94999980926515,4458.15,4473.897131174282,0.0,0.21079396059318486
2023-10-23,4030,Put,0.189,24.25,4458.15,4473.897131174282,0.0,0.2098091728399166
2023-10-23,4040,Put,0.189,25.05000019073485,4458.15,4473.897131174282,0.0,0.2083140931312507
2023-10-23,4050,Put,0.189,25.8499984741211,4458.15,4473.897131174282,0.0,0.2067471932397247
2023-10-23,4060,Put,0.189,26.5500030517578,4458.15,4473.897131174282,0.0,0.20486539532788
2023-10-23,4070,Put,0.189,27.3499984741211,4458.15,4473.897131174282,0.0,0.20316588069383956
2023-10-23,4075,Put,0.189,27.850000381469748,4458.15,4473.897131174282,0.0,0.2025284422953819
2023-10-23,4080,Put,0.189,28.19999885559085,4458.15,4473.897131174282,0.0,0.20151725342009197
2023-10-23,4090,Put,0.189,29.1000003814697,4458.15,4473.897131174282,0.0,0.1999135473133252
2023-10-23,4100,Put,0.189,30.0500001907349,4458.15,4473.897131174282,0.0,0.198349053177303
2023-10-23,4110,Put,0.189,31.0,4458.15,4473.897131174282,0.0,0.19670828984962446
2023-10-23,4115,Put,0.189,31.3999938964844,4458.15,4473.897131174282,0.0,0.19569640607206112
2023-10-23,4120,Put,0.189,31.9000015258789,4458.15,4473.897131174282,0.0,0.19488728583974912
2023-10-23,4125,Put,0.189,32.4499988555908,4458.15,4473.897131174282,0.0,0.19416265442034256
2023-10-23,4130,Put,0.189,33.0,4458.15,4473.897131174282,0.0,0.19341672194308018
2023-10-23,4135,Put,0.189,33.5,4458.15,4473.897131174282,0.0,0.19254534153266645
2023-10-23,4140,Put,0.189,34.0,4458.15,4473.897131174282,0.0,0.19165529820335503
2023-10-23,4145,Put,0.189,34.600002288818345,4458.15,4473.897131174282,0.0,0.19095137999419054
2023-10-23,4150,Put,0.189,35.100000381469755,4458.15,4473.897131174282,0.0,0.19002247703709244
2023-10-23,4155,Put,0.189,35.6999969482422,4458.15,4473.897131174282,0.0,0.18927588564466616
2023-10-23,4160,Put,0.189,36.25,4458.15,4473.897131174282,0.0,0.18840807614944233
2023-10-23,4165,Put,0.189,36.8500003814697,4458.15,4473.897131174282,0.0,0.18761865732427135
2023-10-23,4170,Put,0.189,37.45000076293945,4458.15,4473.897131174282,0.0,0.1868076379696739
2023-10-23,4175,Put,0.189,38.0500030517578,4458.15,4473.897131174282,0.0,0.18597523209993835
2023-10-23,4180,Put,0.189,38.649997711181655,4458.15,4473.897131174282,0.0,0.18512161545544262
2023-10-23,4185,Put,0.189,39.350002288818345,4458.15,4473.897131174282,0.0,0.18443565492659736
2023-10-23,4190,Put,0.189,39.950004577636705,4458.15,4473.897131174282,0.0,0.18353837409757873
2023-10-23,4195,Put,0.189,40.65000343322755,4458.15,4473.897131174282,0.0,0.18280537970729527
2023-10-23,4200,Put,0.189,41.25,4458.15,4473.897131174282,0.0,0.18186516028712424
2023-10-23,4205,Put,0.189,41.950004577636705,4458.15,4473.897131174282,0.0,0.1810860111360273
2023-10-23,4210,Put,0.189,42.6500015258789,4458.15,4473.897131174282,0.0,0.18028316519692114
2023-10-23,4215,Put,0.189,43.3500061035156,4458.15,4473.897131174282,0.0,0.17945685270373954
2023-10-23,4220,Put,0.189,44.049995422363295,4458.15,4473.897131174282,0.0,0.17860721629705872
2023-10-23,4225,Put,0.189,44.75,4458.15,4473.897131174282,0.0,0.17773447453909097
2023-10-23,4230,Put,0.189,45.5500030517578,4458.15,4473.897131174282,0.0,0.17701173381006763
2023-10-23,4235,Put,0.189,46.30000495910645,4458.15,4473.897131174282,0.0,0.17617727858618779
2023-10-23,4240,Put,0.189,47.100000381469755,4458.15,4473.897131174282,0.0,0.17540345617963232
2023-10-23,4245,Put,0.189,47.9000015258789,4458.15,4473.897131174282,0.0,0.17460400917022734
2023-10-23,4250,Put,0.189,48.600000381469755,4458.15,4473.897131174282,0.0,0.17361237396341564
2023-10-23,4255,Put,0.189,49.5000076293945,4458.15,4473.897131174282,0.0,0.1729289267570815
2023-10-23,4260,Put,0.189,50.25,4458.15,4473.897131174282,0.0,0.17197166812140569
2023-10-23,4265,Put,0.189,51.15000343322755,4458.15,4473.897131174282,0.0,0.17123437911452902
2023-10-23,4270,Put,0.189,52.0500011444092,4458.15,4473.897131174282,0.0,0.1704693307157368
2023-10-23,4275,Put,0.189,52.899999618530245,4458.15,4473.897131174282,0.0,0.16959693879760088
2023-10-23,4280,Put,0.189,53.8000011444092,4458.15,4473.897131174282,0.0,0.16877759709272905
2023-10-23,4285,Put,0.189,54.6999988555908,4458.15,4473.897131174282,0.0,0.16793095585991338
2023-10-23,4290,Put,0.189,55.6500015258789,4458.15,4473.897131174282,0.0,0.16713494805131496
2023-10-23,4295,Put,0.189,56.649999618530245,4458.15,4473.897131174282,0.0,0.16638774462022493
2023-10-23,4300,Put,0.189,57.54999923706055,4458.15,4473.897131174282,0.0,0.16545796107060415
2023-10-23,4305,Put,0.189,58.5500030517578,4458.15,4473.897131174282,0.0,0.16465314402216313
2023-10-23,4310,Put,0.189,59.600000381469755,4458.15,4473.897131174282,0.0,0.16389439626458305
2023-10-23,4315,Put,0.189,60.600000381469755,4458.15,4473.897131174282,0.0,0.16303052152098058
2023-10-23,4320,Put,0.189,61.6500015258789,4458.15,4473.897131174282,0.0,0.1622117370658971
2023-10-23,4325,Put,0.189,62.7500076293945,4458.15,4473.897131174282,0.0,0.16143643055990722
2023-10-23,4330,Put,0.189,63.8000030517578,4458.15,4473.897131174282,0.0,0.16055715932546322
2023-10-23,4335,Put,0.189,64.8999938964844,4458.15,4473.897131174282,0.0,0.15971954853362344
2023-10-23,4340,Put,0.189,66.0500030517578,4458.15,4473.897131174282,0.0,0.15892333047405058
2023-10-23,4345,Put,0.189,67.20000457763669,4458.15,4473.897131174282,0.0,0.15809495909661453
2023-10-23,4350,Put,0.189,68.35000228881836,4458.15,4473.897131174282,0.0,0.15723444760302946
2023-10-23,4355,Put,0.189,69.5500030517578,4458.15,4473.897131174282,0.0,0.15641246300193404
2023-10-23,4360,Put,0.189,70.79999923706055,4458.15,4473.897131174282,0.0,0.15562759156453163
2023-10-23,4365,Put,0.189,72.0,4458.15,4473.897131174282,0.0,0.1547388944013808
2023-10-23,4370,Put,0.189,73.29999542236331,4458.15,4473.897131174282,0.0,0.1539557186311569
2023-10-23,4375,Put,0.189,74.54999923706055,4458.15,4473.897131174282,0.0,0.15306859634948872
2023-10-23,4380,Put,0.189,75.9000015258789,4458.15,4473.897131174282,0.0,0.15228438110604123
2023-10-23,4385,Put,0.189,77.20000457763669,4458.15,4473.897131174282,0.0,0.1513953324903742
2023-10-23,4390,Put,0.189,78.6000061035156,4458.15,4473.897131174282,0.0,0.15060881193102904
2023-10-23,4395,Put,0.189,80.0,4458.15,4473.897131174282,0.0,0.1497831584837605
2023-10-23,4400,Put,0.189,81.45000076293945,4458.15,4473.897131174282,0.0,0.1489884192215885
2023-10-23,4405,Put,0.189,82.8499984741211,4458.15,4473.897131174282,0.0,0.14808890140033384
2023-10-23,4410,Put,0.189,84.35000228881835,4458.15,4473.897131174282,0.0,0.14728507266643426
2023-10-23,4415,Put,0.189,85.85000228881835,4458.15,4473.897131174282,0.0,0.1464423113641128
2023-10-23,4420,Put,0.189,87.45000457763669,4458.15,4473.897131174282,0.0,0.1456924804728862
2023-10-23,4425,Put,0.189,89.0500030517578,4458.15,4473.897131174282,0.0,0.14490215670816176
2023-10-23,4430,Put,0.189,90.5500030517578,4458.15,4473.897131174282,0.0,0.14393987144642983
2023-10-23,4435,Put,0.189,92.20000457763669,4458.15,4473.897131174282,0.0,0.14313346823719386
2023-10-23,4440,Put,0.189,93.9000015258789,4458.15,4473.897131174282,0.0,0.14235032503219697
2023-10-23,4445,Put,0.189,95.5500030517578,4458.15,4473.897131174282,0.0,0.14145944772507413
2023-10-23,4450,Put,0.189,97.29999923706055,4458.15,4473.897131174282,0.0,0.14065549308684056
2023-10-23,4455,Put,0.189,99.4999999999999,4458.15,4473.897131174282,0.0,0.14039044896938302
2023-10-23,4460,Put,0.189,101.29999923706049,4458.15,4473.897131174282,0.0,0.1395617569724346
2023-10-23,4465,Put,0.189,103.150001525879,4458.15,4473.897131174282,0.0,0.13875253908654667
2023-10-23,4470,Put,0.189,105.050003051758,4458.15,4473.897131174282,0.0,0.13796194684814603
2023-10-23,4475,Call,0.189,105.4500007629395,4458.15,4473.897131174282,0.0,0.1366127358922274
2023-10-23,4480,Call,0.189,102.4500007629395,4458.15,4473.897131174282,0.0,0.1358571945147138
2023-10-23,4485,Call,0.189,99.5500030517579,4458.15,4473.897131174282,0.0,0.13518221512778839
2023-10-23,4490,Call,0.189,96.6500015258789,4458.15,4473.897131174282,0.0,0.13445823504278895
2023-10-23,4495,Call,0.189,93.79999923706055,4458.15,4473.897131174282,0.0,0.13374904037003055
2023-10-23,4500,Call,0.189,91.0,4458.15,4473.897131174282,0.0,0.13305401694228736
2023-10-23,4505,Call,0.189,88.25,4458.15,4473.897131174282,0.0,0.13237257907523892
2023-10-23,4510,Call,0.189,85.5,4458.15,4473.897131174282,0.0,0.1316393434680188
2023-10-23,4515,Call,0.189,82.79999923706055,4458.15,4473.897131174282,0.0,0.13091832543007606
2023-10-23,4520,Call,0.189,80.20000457763669,4458.15,4473.897131174282,0.0,0.13027417651448983
2023-10-23,4525,Call,0.189,77.54999923706055,4458.15,4473.897131174282,0.0,0.12951077593470156
2023-10-23,4530,Call,0.189,75.1000061035156,4458.15,4473.897131174282,0.0,0.1289545912759231
2023-10-23,4535,Call,0.189,72.54999923706055,4458.15,4473.897131174282,0.0,0.1282119011224935
2023-10-23,4540,Call,0.189,70.10000228881836,4458.15,4473.897131174282,0.0,0.12754474659606901
2023-10-23,4545,Call,0.189,67.70000457763669,4458.15,4473.897131174282,0.0,0.1268870809717775
2023-10-23,4550,Call,0.189,65.35000228881836,4458.15,4473.897131174282,0.0,0.12623972009290538
2023-10-23,4555,Call,0.189,63.04999923706055,4458.15,4473.897131174282,0.0,0.12559822584927396
2023-10-23,4560,Call,0.189,60.8000011444092,4458.15,4473.897131174282,0.0,0.12496794066166386
2023-10-23,4565,Call,0.189,58.54999923706055,4458.15,4473.897131174282,0.0,0.12427695463705876
2023-10-23,4570,Call,0.189,56.45000267028804,4458.15,4473.897131174282,0.0,0.1237310739296568
2023-10-23,4575,Call,0.189,54.3000011444092,4458.15,4473.897131174282,0.0,0.12305538447656647
2023-10-23,4580,Call,0.189,52.25000381469725,4458.15,4473.897131174282,0.0,0.12245672128123286
2023-10-23,4585,Call,0.189,50.25000381469725,4458.15,4473.897131174282,0.0,0.12186546571955567
2023-10-23,4590,Call,0.189,48.30000495910645,4458.15,4473.897131174282,0.0,0.12128359523684715
2023-10-23,4595,Call,0.189,46.399999618530245,4458.15,4473.897131174282,0.0,0.12070928615787399
2023-10-23,4600,Call,0.189,44.5,4458.15,4473.897131174282,0.0,0.12007012421845456
2023-10-23,4605,Call,0.189,42.70000076293945,4458.15,4473.897131174282,0.0,0.1195119456852457
2023-10-23,4610,Call,0.189,40.95000076293945,4458.15,4473.897131174282,0.0,0.11896266164095623
2023-10-23,4615,Call,0.189,39.25,4458.15,4473.897131174282,0.0,0.1184226745315156
2023-10-23,4620,Call,0.189,37.649997711181655,4458.15,4473.897131174282,0.0,0.11796967765629685
2023-10-23,4625,Call,0.189,36.0500030517578,4458.15,4473.897131174282,0.0,0.11745102380912556
2023-10-23,4630,Call,0.189,34.45000076293945,4458.15,4473.897131174282,0.0,0.11686394606380969
2023-10-23,4635,Call,0.189,32.95000076293945,4458.15,4473.897131174282,0.0,0.1163671307961055
2023-10-23,4640,Call,0.189,31.5,4458.15,4473.897131174282,0.0,0.11588317976460617
2023-10-23,4645,Call,0.189,30.1000003814697,4458.15,4473.897131174282,0.0,0.1154132001887444
2023-10-23,4650,Call,0.189,28.8000001907349,4458.15,4473.897131174282,0.0,0.11504364605157312
2023-10-23,4655,Call,0.189,27.3999996185303,4458.15,4473.897131174282,0.0,0.1144335631925952
